Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_evide_dessus_r12
Date: 12.07.2018
Time: 16:36
Sample: 5mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 5mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-11.997    Start position Y=-0.001    Start position Z=5.001    Start position R=67.786
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -11.997	          -0.001	           5.001	          33.700	           6.334	           7.926	          22.497	       28148.369	          10.146	          24.679	             NaN	              R+	          11.997	           5.001	          33.700	          28.523
           1.000	           1.000	         -11.997	          -0.001	           5.001	          33.800	           6.360	           7.736	          22.593	       28143.818	          10.015	          24.713	             NaN	              R+	          11.997	           5.001	          33.800	          28.494
           1.000	           1.000	         -11.997	          -0.001	           5.001	          33.900	           6.409	           7.533	          22.712	       28139.268	           9.891	          24.773	             NaN	              R+	          11.997	           5.001	          33.900	          28.517
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.000	           6.460	           7.334	          22.810	       28134.717	           9.774	          24.816	             NaN	              R+	          11.997	           5.001	          34.000	          28.545
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.100	           6.514	           7.145	          22.855	       28130.166	           9.669	          24.816	             NaN	              R+	          11.997	           5.001	          34.100	          28.550
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.200	           6.561	           6.955	          22.906	       28125.615	           9.561	          24.821	             NaN	              R+	          11.997	           5.001	          34.200	          28.537
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.300	           6.546	           6.761	          23.004	       28121.064	           9.411	          24.855	             NaN	              R+	          11.997	           5.001	          34.300	          28.516
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.400	           6.531	           6.567	          23.103	       28116.513	           9.262	          24.890	             NaN	              R+	          11.997	           5.001	          34.400	          28.501
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.500	           6.543	           6.375	          23.156	       28111.963	           9.135	          24.892	             NaN	              R+	          11.997	           5.001	          34.500	          28.501
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.600	           6.557	           6.182	          23.204	       28107.412	           9.012	          24.893	             NaN	              R+	          11.997	           5.001	          34.600	          28.502
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.700	           6.564	           5.977	          23.249	       28102.861	           8.878	          24.886	             NaN	              R+	          11.997	           5.001	          34.700	          28.490
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.800	           6.568	           5.765	          23.291	       28098.310	           8.739	          24.877	             NaN	              R+	          11.997	           5.001	          34.800	          28.469
           1.000	           1.000	         -11.997	          -0.001	           5.001	          34.900	           6.582	           5.549	          23.330	       28093.759	           8.609	          24.868	             NaN	              R+	          11.997	           5.001	          34.900	          28.460
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.000	           6.605	           5.329	          23.364	       28089.208	           8.487	          24.858	             NaN	              R+	          11.997	           5.001	          35.000	          28.475
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.100	           6.629	           5.130	          23.406	       28084.658	           8.382	          24.862	             NaN	              R+	          11.997	           5.001	          35.100	          28.517
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.200	           6.651	           4.976	          23.466	       28080.107	           8.307	          24.893	             NaN	              R+	          11.997	           5.001	          35.200	          28.569
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.300	           6.667	           4.814	          23.523	       28075.556	           8.223	          24.919	             NaN	              R+	          11.997	           5.001	          35.300	          28.573
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.400	           6.630	           4.592	          23.560	       28071.005	           8.065	          24.902	             NaN	              R+	          11.997	           5.001	          35.400	          28.509
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.500	           6.592	           4.371	          23.597	       28066.454	           7.910	          24.887	             NaN	              R+	          11.997	           5.001	          35.500	          28.462
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.600	           6.630	           4.200	          23.645	       28061.903	           7.848	          24.914	             NaN	              R+	          11.997	           5.001	          35.600	          28.509
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.700	           6.674	           4.034	          23.694	       28057.353	           7.798	          24.945	             NaN	              R+	          11.997	           5.001	          35.700	          28.573
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.800	           6.675	           3.869	          23.751	       28052.802	           7.716	          24.973	             NaN	              R+	          11.997	           5.001	          35.800	          28.545
           1.000	           1.000	         -11.997	          -0.001	           5.001	          35.900	           6.660	           3.706	          23.810	       28048.251	           7.622	          25.000	             NaN	              R+	          11.997	           5.001	          35.900	          28.456
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.000	           6.662	           3.503	          23.849	       28043.700	           7.527	          25.009	             NaN	              R+	          11.997	           5.001	          36.000	          28.412
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.100	           6.680	           3.266	          23.871	       28039.149	           7.436	          25.003	             NaN	              R+	          11.997	           5.001	          36.100	          28.435
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.200	           6.689	           3.061	          23.902	       28034.598	           7.356	          25.008	             NaN	              R+	          11.997	           5.001	          36.200	          28.474
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.300	           6.680	           2.917	          23.950	       28030.048	           7.290	          25.035	             NaN	              R+	          11.997	           5.001	          36.300	          28.495
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.400	           6.678	           2.761	          23.993	       28025.497	           7.226	          25.058	             NaN	              R+	          11.997	           5.001	          36.400	          28.501
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.500	           6.713	           2.521	          23.999	       28020.946	           7.171	          25.047	             NaN	              R+	          11.997	           5.001	          36.500	          28.498
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.600	           6.749	           2.282	          24.004	       28016.395	           7.124	          25.039	             NaN	              R+	          11.997	           5.001	          36.600	          28.500
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.700	           6.745	           2.056	          24.028	       28011.844	           7.051	          25.042	             NaN	              R+	          11.997	           5.001	          36.700	          28.515
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.800	           6.739	           1.831	          24.054	       28007.293	           6.983	          25.047	             NaN	              R+	          11.997	           5.001	          36.800	          28.534
           1.000	           1.000	         -11.997	          -0.001	           5.001	          36.900	           6.753	           1.629	          24.083	       28002.743	           6.946	          25.065	             NaN	              R+	          11.997	           5.001	          36.900	          28.547
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.000	           6.774	           1.434	          24.114	       27998.192	           6.924	          25.089	             NaN	              R+	          11.997	           5.001	          37.000	          28.547
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.100	           6.777	           1.234	          24.137	       27993.641	           6.888	          25.101	             NaN	              R+	          11.997	           5.001	          37.100	          28.532
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.200	           6.743	           1.023	          24.144	       27989.090	           6.820	          25.089	             NaN	              R+	          11.997	           5.001	          37.200	          28.510
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.300	           6.715	           0.818	          24.152	       27984.539	           6.765	          25.081	             NaN	              R+	          11.997	           5.001	          37.300	          28.501
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.400	           6.737	           0.655	          24.168	       27979.988	           6.768	          25.098	             NaN	              R+	          11.997	           5.001	          37.400	          28.516
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.500	           6.758	           0.493	          24.185	       27975.437	           6.776	          25.116	             NaN	              R+	          11.997	           5.001	          37.500	          28.536
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.600	           6.759	           0.288	          24.207	       27970.887	           6.765	          25.134	             NaN	              R+	          11.997	           5.001	          37.600	          28.537
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.700	           6.751	           0.066	          24.231	       27966.336	           6.751	          25.154	             NaN	              R+	          11.997	           5.001	          37.700	          28.516
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.800	           6.771	          -0.134	          24.213	       27961.785	           6.772	          25.143	             NaN	              R+	          11.997	           5.001	          37.800	          28.482
           1.000	           1.000	         -11.997	          -0.001	           5.001	          37.900	           6.819	          -0.314	          24.154	       27957.234	           6.827	          25.100	             NaN	              R+	          11.997	           5.001	          37.900	          28.456
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.000	           6.841	          -0.497	          24.120	       27952.683	           6.859	          25.076	             NaN	              R+	          11.997	           5.001	          38.000	          28.475
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.100	           6.803	          -0.687	          24.138	       27948.132	           6.837	          25.088	             NaN	              R+	          11.997	           5.001	          38.100	          28.536
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.200	           6.772	          -0.881	          24.157	       27943.582	           6.829	          25.104	             NaN	              R+	          11.997	           5.001	          38.200	          28.579
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.300	           6.794	          -1.110	          24.182	       27939.031	           6.884	          25.143	             NaN	              R+	          11.997	           5.001	          38.300	          28.565
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.400	           6.816	          -1.339	          24.208	       27934.480	           6.946	          25.185	             NaN	              R+	          11.997	           5.001	          38.400	          28.540
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.500	           6.800	          -1.486	          24.174	       27929.929	           6.960	          25.156	             NaN	              R+	          11.997	           5.001	          38.500	          28.547
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.600	           6.781	          -1.626	          24.135	       27925.378	           6.973	          25.122	             NaN	              R+	          11.997	           5.001	          38.600	          28.572
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.700	           6.769	          -1.832	          24.095	       27920.827	           7.012	          25.095	             NaN	              R+	          11.997	           5.001	          38.700	          28.582
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.800	           6.760	          -2.063	          24.056	       27916.277	           7.068	          25.073	             NaN	              R+	          11.997	           5.001	          38.800	          28.578
           1.000	           1.000	         -11.997	          -0.001	           5.001	          38.900	           6.745	          -2.280	          24.037	       27911.726	           7.120	          25.070	             NaN	              R+	          11.997	           5.001	          38.900	          28.578
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.000	           6.724	          -2.485	          24.038	       27907.175	           7.169	          25.084	             NaN	              R+	          11.997	           5.001	          39.000	          28.581
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.100	           6.708	          -2.685	          24.019	       27902.624	           7.226	          25.082	             NaN	              R+	          11.997	           5.001	          39.100	          28.571
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.200	           6.703	          -2.875	          23.959	       27898.073	           7.294	          25.045	             NaN	              R+	          11.997	           5.001	          39.200	          28.548
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.300	           6.699	          -3.064	          23.908	       27893.522	           7.367	          25.017	             NaN	              R+	          11.997	           5.001	          39.300	          28.539
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.400	           6.703	          -3.244	          23.911	       27888.972	           7.447	          25.044	             NaN	              R+	          11.997	           5.001	          39.400	          28.558
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.500	           6.707	          -3.424	          23.914	       27884.421	           7.530	          25.072	             NaN	              R+	          11.997	           5.001	          39.500	          28.576
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.600	           6.724	          -3.674	          23.908	       27879.870	           7.662	          25.106	             NaN	              R+	          11.997	           5.001	          39.600	          28.566
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.700	           6.742	          -3.930	          23.900	       27875.319	           7.803	          25.142	             NaN	              R+	          11.997	           5.001	          39.700	          28.543
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.800	           6.752	          -4.106	          23.877	       27870.768	           7.902	          25.150	             NaN	              R+	          11.997	           5.001	          39.800	          28.534
           1.000	           1.000	         -11.997	          -0.001	           5.001	          39.900	           6.759	          -4.252	          23.847	       27866.217	           7.986	          25.149	             NaN	              R+	          11.997	           5.001	          39.900	          28.537
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.000	           6.753	          -4.416	          23.810	       27861.667	           8.069	          25.140	             NaN	              R+	          11.997	           5.001	          40.000	          28.538
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.100	           6.735	          -4.593	          23.767	       27857.116	           8.152	          25.126	             NaN	              R+	          11.997	           5.001	          40.100	          28.536
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.200	           6.717	          -4.792	          23.721	       27852.565	           8.251	          25.115	             NaN	              R+	          11.997	           5.001	          40.200	          28.543
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.300	           6.697	          -5.031	          23.670	       27848.014	           8.376	          25.108	             NaN	              R+	          11.997	           5.001	          40.300	          28.562
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.400	           6.674	          -5.262	          23.622	       27843.463	           8.499	          25.104	             NaN	              R+	          11.997	           5.001	          40.400	          28.578
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.500	           6.632	          -5.441	          23.593	       27838.912	           8.579	          25.104	             NaN	              R+	          11.997	           5.001	          40.500	          28.581
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.600	           6.590	          -5.621	          23.564	       27834.362	           8.661	          25.106	             NaN	              R+	          11.997	           5.001	          40.600	          28.577
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.700	           6.593	          -5.760	          23.461	       27829.811	           8.755	          25.042	             NaN	              R+	          11.997	           5.001	          40.700	          28.573
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.800	           6.598	          -5.897	          23.354	       27825.260	           8.850	          24.975	             NaN	              R+	          11.997	           5.001	          40.800	          28.574
           1.000	           1.000	         -11.997	          -0.001	           5.001	          40.900	           6.592	          -6.112	          23.285	       27820.709	           8.989	          24.960	             NaN	              R+	          11.997	           5.001	          40.900	          28.582
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.000	           6.575	          -6.396	          23.250	       27816.158	           9.173	          24.994	             NaN	              R+	          11.997	           5.001	          41.000	          28.586
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.100	           6.572	          -6.641	          23.210	       27811.607	           9.344	          25.021	             NaN	              R+	          11.997	           5.001	          41.100	          28.566
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.200	           6.598	          -6.811	          23.161	       27807.057	           9.483	          25.027	             NaN	              R+	          11.997	           5.001	          41.200	          28.525
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.300	           6.613	          -6.982	          23.114	       27802.506	           9.617	          25.035	             NaN	              R+	          11.997	           5.001	          41.300	          28.500
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.400	           6.555	          -7.165	          23.082	       27797.955	           9.712	          25.042	             NaN	              R+	          11.997	           5.001	          41.400	          28.513
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.500	           6.498	          -7.349	          23.049	       27793.404	           9.810	          25.050	             NaN	              R+	          11.997	           5.001	          41.500	          28.538
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.600	           6.477	          -7.526	          22.961	       27788.853	           9.930	          25.016	             NaN	              R+	          11.997	           5.001	          41.600	          28.543
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.700	           6.458	          -7.704	          22.868	       27784.303	          10.053	          24.980	             NaN	              R+	          11.997	           5.001	          41.700	          28.539
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.800	           6.441	          -7.903	          22.781	       27779.752	          10.196	          24.959	             NaN	              R+	          11.997	           5.001	          41.800	          28.545
           1.000	           1.000	         -11.997	          -0.001	           5.001	          41.900	           6.425	          -8.111	          22.696	       27775.201	          10.347	          24.943	             NaN	              R+	          11.997	           5.001	          41.900	          28.562
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.000	           6.406	          -8.308	          22.623	       27770.650	          10.491	          24.937	             NaN	              R+	          11.997	           5.001	          42.000	          28.583
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.100	           6.385	          -8.484	          22.575	       27766.099	          10.618	          24.948	             NaN	              R+	          11.997	           5.001	          42.100	          28.594
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.200	           6.365	          -8.660	          22.523	       27761.548	          10.747	          24.956	             NaN	              R+	          11.997	           5.001	          42.200	          28.572
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.300	           6.354	          -8.839	          22.439	       27756.998	          10.886	          24.940	             NaN	              R+	          11.997	           5.001	          42.300	          28.518
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.400	           6.344	          -9.019	          22.354	       27752.447	          11.027	          24.926	             NaN	              R+	          11.997	           5.001	          42.400	          28.499
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.500	           6.316	          -9.197	          22.249	       27747.896	          11.157	          24.889	             NaN	              R+	          11.997	           5.001	          42.500	          28.564
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.600	           6.287	          -9.375	          22.141	       27743.345	          11.288	          24.853	             NaN	              R+	          11.997	           5.001	          42.600	          28.644
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.700	           6.275	          -9.595	          22.074	       27738.794	          11.465	          24.874	             NaN	              R+	          11.997	           5.001	          42.700	          28.640
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.800	           6.271	          -9.832	          22.022	       27734.243	          11.661	          24.919	             NaN	              R+	          11.997	           5.001	          42.800	          28.586
           1.000	           1.000	         -11.997	          -0.001	           5.001	          42.900	           6.246	         -10.023	          21.918	       27729.693	          11.810	          24.897	             NaN	              R+	          11.997	           5.001	          42.900	          28.573
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.000	           6.214	         -10.200	          21.796	       27725.142	          11.944	          24.854	             NaN	              R+	          11.997	           5.001	          43.000	          28.601
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.100	           6.191	         -10.364	          21.710	       27720.591	          12.072	          24.841	             NaN	              R+	          11.997	           5.001	          43.100	          28.627
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.200	           6.175	         -10.518	          21.652	       27716.040	          12.196	          24.850	             NaN	              R+	          11.997	           5.001	          43.200	          28.631
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.300	           6.158	         -10.679	          21.583	       27711.489	          12.327	          24.855	             NaN	              R+	          11.997	           5.001	          43.300	          28.611
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.400	           6.136	         -10.885	          21.450	       27706.938	          12.495	          24.824	             NaN	              R+	          11.997	           5.001	          43.400	          28.573
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.500	           6.115	         -11.090	          21.318	       27702.388	          12.664	          24.796	             NaN	              R+	          11.997	           5.001	          43.500	          28.540
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.600	           6.086	         -11.235	          21.246	       27697.837	          12.778	          24.792	             NaN	              R+	          11.997	           5.001	          43.600	          28.531
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.700	           6.057	         -11.376	          21.178	       27693.286	          12.888	          24.791	             NaN	              R+	          11.997	           5.001	          43.700	          28.537
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.800	           6.041	         -11.559	          21.065	       27688.735	          13.043	          24.776	             NaN	              R+	          11.997	           5.001	          43.800	          28.542
           1.000	           1.000	         -11.997	          -0.001	           5.001	          43.900	           6.031	         -11.756	          20.937	       27684.184	          13.213	          24.758	             NaN	              R+	          11.997	           5.001	          43.900	          28.542
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.000	           6.000	         -11.938	          20.825	       27679.633	          13.362	          24.743	             NaN	              R+	          11.997	           5.001	          44.000	          28.533
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.100	           5.953	         -12.108	          20.725	       27675.083	          13.492	          24.730	             NaN	              R+	          11.997	           5.001	          44.100	          28.529
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.200	           5.902	         -12.280	          20.635	       27670.532	          13.625	          24.728	             NaN	              R+	          11.997	           5.001	          44.200	          28.550
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.300	           5.846	         -12.460	          20.563	       27665.981	          13.763	          24.744	             NaN	              R+	          11.997	           5.001	          44.300	          28.594
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.400	           5.803	         -12.635	          20.472	       27661.430	          13.903	          24.747	             NaN	              R+	          11.997	           5.001	          44.400	          28.615
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.500	           5.826	         -12.784	          20.281	       27656.879	          14.049	          24.672	             NaN	              R+	          11.997	           5.001	          44.500	          28.588
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.600	           5.850	         -12.934	          20.090	       27652.328	          14.195	          24.599	             NaN	              R+	          11.997	           5.001	          44.600	          28.547
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.700	           5.781	         -13.113	          20.032	       27647.778	          14.331	          24.631	             NaN	              R+	          11.997	           5.001	          44.700	          28.529
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.800	           5.680	         -13.303	          20.022	       27643.227	          14.465	          24.700	             NaN	              R+	          11.997	           5.001	          44.800	          28.535
           1.000	           1.000	         -11.997	          -0.001	           5.001	          44.900	           5.624	         -13.475	          19.918	       27638.676	          14.601	          24.697	             NaN	              R+	          11.997	           5.001	          44.900	          28.541
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.000	           5.607	         -13.631	          19.735	       27634.125	          14.739	          24.632	             NaN	              R+	          11.997	           5.001	          45.000	          28.541
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.100	           5.604	         -13.799	          19.568	       27629.574	          14.894	          24.591	             NaN	              R+	          11.997	           5.001	          45.100	          28.537
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.200	           5.627	         -13.990	          19.432	       27625.023	          15.079	          24.596	             NaN	              R+	          11.997	           5.001	          45.200	          28.534
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.300	           5.633	         -14.174	          19.298	       27620.472	          15.252	          24.598	             NaN	              R+	          11.997	           5.001	          45.300	          28.540
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.400	           5.534	         -14.317	          19.177	       27615.922	          15.350	          24.563	             NaN	              R+	          11.997	           5.001	          45.400	          28.559
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.500	           5.436	         -14.461	          19.055	       27611.371	          15.449	          24.531	             NaN	              R+	          11.997	           5.001	          45.500	          28.576
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.600	           5.434	         -14.576	          18.915	       27606.820	          15.556	          24.490	             NaN	              R+	          11.997	           5.001	          45.600	          28.581
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.700	           5.437	         -14.690	          18.774	       27602.269	          15.664	          24.450	             NaN	              R+	          11.997	           5.001	          45.700	          28.578
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.800	           5.402	         -14.870	          18.650	       27597.718	          15.821	          24.457	             NaN	              R+	          11.997	           5.001	          45.800	          28.574
           1.000	           1.000	         -11.997	          -0.001	           5.001	          45.900	           5.354	         -15.072	          18.533	       27593.167	          15.995	          24.481	             NaN	              R+	          11.997	           5.001	          45.900	          28.574
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.000	           5.338	         -15.238	          18.415	       27588.617	          16.146	          24.491	             NaN	              R+	          11.997	           5.001	          46.000	          28.582
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.100	           5.348	         -15.375	          18.296	       27584.066	          16.278	          24.489	             NaN	              R+	          11.997	           5.001	          46.100	          28.586
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.200	           5.321	         -15.524	          18.156	       27579.515	          16.411	          24.474	             NaN	              R+	          11.997	           5.001	          46.200	          28.566
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.300	           5.228	         -15.696	          17.979	       27574.964	          16.544	          24.433	             NaN	              R+	          11.997	           5.001	          46.300	          28.532
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.400	           5.145	         -15.860	          17.810	       27570.413	          16.674	          24.397	             NaN	              R+	          11.997	           5.001	          46.400	          28.547
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.500	           5.114	         -15.980	          17.678	       27565.862	          16.778	          24.372	             NaN	              R+	          11.997	           5.001	          46.500	          28.629
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.600	           5.083	         -16.099	          17.546	       27561.312	          16.883	          24.349	             NaN	              R+	          11.997	           5.001	          46.600	          28.691
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.700	           5.064	         -16.229	          17.388	       27556.761	          17.000	          24.317	             NaN	              R+	          11.997	           5.001	          46.700	          28.655
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.800	           5.045	         -16.358	          17.228	       27552.210	          17.118	          24.287	             NaN	              R+	          11.997	           5.001	          46.800	          28.587
           1.000	           1.000	         -11.997	          -0.001	           5.001	          46.900	           5.002	         -16.529	          17.114	       27547.659	          17.269	          24.313	             NaN	              R+	          11.997	           5.001	          46.900	          28.575
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.000	           4.952	         -16.713	          17.014	       27543.108	          17.431	          24.359	             NaN	              R+	          11.997	           5.001	          47.000	          28.605
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.100	           4.924	         -16.856	          16.872	       27538.557	          17.561	          24.352	             NaN	              R+	          11.997	           5.001	          47.100	          28.615
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.200	           4.914	         -16.968	          16.695	       27534.007	          17.665	          24.306	             NaN	              R+	          11.997	           5.001	          47.200	          28.592
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.300	           4.891	         -17.085	          16.520	       27529.456	          17.771	          24.264	             NaN	              R+	          11.997	           5.001	          47.300	          28.571
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.400	           4.846	         -17.212	          16.347	       27524.905	          17.881	          24.227	             NaN	              R+	          11.997	           5.001	          47.400	          28.569
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.500	           4.797	         -17.348	          16.181	       27520.354	          17.999	          24.203	             NaN	              R+	          11.997	           5.001	          47.500	          28.579
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.600	           4.732	         -17.528	          16.050	       27515.803	          18.155	          24.232	             NaN	              R+	          11.997	           5.001	          47.600	          28.589
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.700	           4.667	         -17.708	          15.918	       27511.252	          18.312	          24.264	             NaN	              R+	          11.997	           5.001	          47.700	          28.578
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.800	           4.636	         -17.792	          15.745	       27506.702	          18.386	          24.207	             NaN	              R+	          11.997	           5.001	          47.800	          28.536
           1.000	           1.000	         -11.997	          -0.001	           5.001	          47.900	           4.605	         -17.874	          15.571	       27502.151	          18.457	          24.148	             NaN	              R+	          11.997	           5.001	          47.900	          28.502
