Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_evide_surface
Date: 12.07.2018
Time: 16:32
Sample: 3mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 3mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-19.001    Start position Y=-0.001    Start position Z=0.001    Start position R=67.786
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.100	          -2.463	         -38.958	           0.921	       76280.982	          39.035	          39.046	             NaN	              R+	          19.001	           0.001	          56.100	          29.299
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.200	          -2.108	         -38.977	           0.696	       76276.432	          39.034	          39.040	             NaN	              R+	          19.001	           0.001	          56.200	          29.205
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.300	          -1.694	         -38.982	           0.506	       76271.881	          39.019	          39.022	             NaN	              R+	          19.001	           0.001	          56.300	          29.200
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.400	          -1.222	         -38.974	           0.352	       76267.330	          38.993	          38.995	             NaN	              R+	          19.001	           0.001	          56.400	          29.282
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.500	          -0.776	         -38.970	           0.190	       76262.779	          38.977	          38.978	             NaN	              R+	          19.001	           0.001	          56.500	          29.354
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.600	          -0.389	         -38.974	           0.009	       76258.228	          38.976	          38.976	             NaN	              R+	          19.001	           0.001	          56.600	          29.364
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.700	           0.002	         -38.978	          -0.177	       76253.678	          38.978	          38.979	             NaN	              R+	          19.001	           0.001	          56.700	          29.335
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.800	           0.433	         -38.979	          -0.405	       76249.127	          38.982	          38.984	             NaN	              R+	          19.001	           0.001	          56.800	          29.302
           1.000	           1.000	         -19.001	          -0.001	           0.001	          56.900	           0.863	         -38.980	          -0.633	       76244.576	          38.990	          38.995	             NaN	              R+	          19.001	           0.001	          56.900	          29.299
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.000	           1.316	         -38.970	          -0.852	       76240.025	          38.993	          39.002	             NaN	              R+	          19.001	           0.001	          57.000	          29.344
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.100	           1.771	         -38.960	          -1.071	       76235.474	          39.000	          39.015	             NaN	              R+	          19.001	           0.001	          57.100	          29.377
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.200	           2.132	         -38.985	          -1.223	       76230.923	          39.043	          39.063	             NaN	              R+	          19.001	           0.001	          57.200	          29.338
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.300	           2.486	         -39.013	          -1.371	       76226.372	          39.093	          39.117	             NaN	              R+	          19.001	           0.001	          57.300	          29.273
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.400	           2.869	         -38.996	          -1.570	       76221.822	          39.101	          39.133	             NaN	              R+	          19.001	           0.001	          57.400	          29.259
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.500	           3.263	         -38.961	          -1.787	       76217.271	          39.098	          39.138	             NaN	              R+	          19.001	           0.001	          57.500	          29.288
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.600	           3.657	         -38.935	          -1.965	       76212.720	          39.107	          39.156	             NaN	              R+	          19.001	           0.001	          57.600	          29.309
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.700	           4.052	         -38.917	          -2.110	       76208.169	          39.127	          39.184	             NaN	              R+	          19.001	           0.001	          57.700	          29.307
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.800	           4.463	         -38.889	          -2.275	       76203.618	          39.144	          39.210	             NaN	              R+	          19.001	           0.001	          57.800	          29.299
           1.000	           1.000	         -19.001	          -0.001	           0.001	          57.900	           4.903	         -38.842	          -2.479	       76199.068	          39.150	          39.228	             NaN	              R+	          19.001	           0.001	          57.900	          29.297
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.000	           5.328	         -38.783	          -2.693	       76194.517	          39.148	          39.240	             NaN	              R+	          19.001	           0.001	          58.000	          29.305
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.100	           5.728	         -38.706	          -2.924	       76189.966	          39.128	          39.237	             NaN	              R+	          19.001	           0.001	          58.100	          29.321
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.200	           6.126	         -38.638	          -3.146	       76185.415	          39.121	          39.247	             NaN	              R+	          19.001	           0.001	          58.200	          29.343
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.300	           6.507	         -38.619	          -3.321	       76180.864	          39.164	          39.304	             NaN	              R+	          19.001	           0.001	          58.300	          29.358
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.400	           6.889	         -38.601	          -3.497	       76176.313	          39.211	          39.366	             NaN	              R+	          19.001	           0.001	          58.400	          29.341
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.500	           7.259	         -38.563	          -3.719	       76171.762	          39.241	          39.416	             NaN	              R+	          19.001	           0.001	          58.500	          29.277
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.600	           7.628	         -38.525	          -3.943	       76167.212	          39.273	          39.471	             NaN	              R+	          19.001	           0.001	          58.600	          29.226
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.700	           8.044	         -38.459	          -4.129	       76162.661	          39.292	          39.508	             NaN	              R+	          19.001	           0.001	          58.700	          29.255
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.800	           8.475	         -38.385	          -4.304	       76158.110	          39.309	          39.544	             NaN	              R+	          19.001	           0.001	          58.800	          29.322
           1.000	           1.000	         -19.001	          -0.001	           0.001	          58.900	           8.897	         -38.295	          -4.488	       76153.559	          39.314	          39.570	             NaN	              R+	          19.001	           0.001	          58.900	          29.338
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.000	           9.312	         -38.192	          -4.679	       76149.008	          39.311	          39.589	             NaN	              R+	          19.001	           0.001	          59.000	          29.295
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.100	           9.723	         -38.105	          -4.881	       76144.458	          39.325	          39.627	             NaN	              R+	          19.001	           0.001	          59.100	          29.248
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.200	          10.126	         -38.041	          -5.104	       76139.907	          39.366	          39.695	             NaN	              R+	          19.001	           0.001	          59.200	          29.237
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.300	          10.520	         -37.974	          -5.307	       76135.356	          39.404	          39.760	             NaN	              R+	          19.001	           0.001	          59.300	          29.273
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.400	          10.866	         -37.893	          -5.424	       76130.805	          39.420	          39.791	             NaN	              R+	          19.001	           0.001	          59.400	          29.343
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.500	          11.211	         -37.811	          -5.541	       76126.254	          39.439	          39.826	             NaN	              R+	          19.001	           0.001	          59.500	          29.377
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.600	          11.571	         -37.717	          -5.740	       76121.703	          39.452	          39.868	             NaN	              R+	          19.001	           0.001	          59.600	          29.324
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.700	          11.932	         -37.623	          -5.941	       76117.152	          39.470	          39.914	             NaN	              R+	          19.001	           0.001	          59.700	          29.244
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.800	          12.332	         -37.505	          -6.127	       76112.602	          39.480	          39.953	             NaN	              R+	          19.001	           0.001	          59.800	          29.225
           1.000	           1.000	         -19.001	          -0.001	           0.001	          59.900	          12.763	         -37.367	          -6.301	       76108.051	          39.487	          39.987	             NaN	              R+	          19.001	           0.001	          59.900	          29.270
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.000	          13.176	         -37.255	          -6.483	       76103.500	          39.516	          40.045	             NaN	              R+	          19.001	           0.001	          60.000	          29.312
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.100	          13.556	         -37.186	          -6.680	       76098.949	          39.580	          40.140	             NaN	              R+	          19.001	           0.001	          60.100	          29.316
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.200	          13.936	         -37.104	          -6.868	       76094.398	          39.635	          40.226	             NaN	              R+	          19.001	           0.001	          60.200	          29.297
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.300	          14.318	         -36.959	          -7.016	       76089.848	          39.636	          40.252	             NaN	              R+	          19.001	           0.001	          60.300	          29.273
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.400	          14.699	         -36.815	          -7.164	       76085.297	          39.641	          40.283	             NaN	              R+	          19.001	           0.001	          60.400	          29.263
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.500	          15.074	         -36.655	          -7.335	       76080.746	          39.633	          40.306	             NaN	              R+	          19.001	           0.001	          60.500	          29.277
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.600	          15.449	         -36.495	          -7.507	       76076.195	          39.630	          40.335	             NaN	              R+	          19.001	           0.001	          60.600	          29.298
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.700	          15.807	         -36.348	          -7.695	       76071.644	          39.636	          40.376	             NaN	              R+	          19.001	           0.001	          60.700	          29.304
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.800	          16.159	         -36.205	          -7.889	       76067.093	          39.648	          40.425	             NaN	              R+	          19.001	           0.001	          60.800	          29.301
           1.000	           1.000	         -19.001	          -0.001	           0.001	          60.900	          16.572	         -36.059	          -8.069	       76062.542	          39.684	          40.496	             NaN	              R+	          19.001	           0.001	          60.900	          29.304
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.000	          16.999	         -35.912	          -8.245	       76057.992	          39.732	          40.578	             NaN	              R+	          19.001	           0.001	          61.000	          29.305
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.100	          17.364	         -35.776	          -8.427	       76053.441	          39.767	          40.650	             NaN	              R+	          19.001	           0.001	          61.100	          29.290
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.200	          17.686	         -35.649	          -8.612	       76048.890	          39.795	          40.716	             NaN	              R+	          19.001	           0.001	          61.200	          29.268
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.300	          18.029	         -35.495	          -8.801	       76044.339	          39.811	          40.772	             NaN	              R+	          19.001	           0.001	          61.300	          29.266
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.400	          18.402	         -35.301	          -8.995	       76039.788	          39.810	          40.813	             NaN	              R+	          19.001	           0.001	          61.400	          29.288
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.500	          18.763	         -35.132	          -9.162	       76035.238	          39.828	          40.868	             NaN	              R+	          19.001	           0.001	          61.500	          29.307
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.600	          19.107	         -34.994	          -9.292	       76030.687	          39.871	          40.939	             NaN	              R+	          19.001	           0.001	          61.600	          29.319
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.700	          19.453	         -34.851	          -9.432	       76026.136	          39.913	          41.012	             NaN	              R+	          19.001	           0.001	          61.700	          29.349
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.800	          19.804	         -34.689	          -9.607	       76021.585	          39.944	          41.083	             NaN	              R+	          19.001	           0.001	          61.800	          29.398
           1.000	           1.000	         -19.001	          -0.001	           0.001	          61.900	          20.156	         -34.525	          -9.781	       76017.034	          39.978	          41.157	             NaN	              R+	          19.001	           0.001	          61.900	          29.415
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.000	          20.526	         -34.316	          -9.920	       76012.483	          39.986	          41.198	             NaN	              R+	          19.001	           0.001	          62.000	          29.361
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.100	          20.897	         -34.106	         -10.059	       76007.932	          39.999	          41.244	             NaN	              R+	          19.001	           0.001	          62.100	          29.276
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.200	          21.263	         -33.930	         -10.249	       76003.382	          40.042	          41.333	             NaN	              R+	          19.001	           0.001	          62.200	          29.213
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.300	          21.627	         -33.761	         -10.448	       75998.831	          40.095	          41.434	             NaN	              R+	          19.001	           0.001	          62.300	          29.187
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.400	          21.945	         -33.583	         -10.625	       75994.280	          40.118	          41.501	             NaN	              R+	          19.001	           0.001	          62.400	          29.195
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.500	          22.236	         -33.400	         -10.791	       75989.729	          40.125	          41.550	             NaN	              R+	          19.001	           0.001	          62.500	          29.218
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.600	          22.565	         -33.215	         -10.927	       75985.178	          40.155	          41.615	             NaN	              R+	          19.001	           0.001	          62.600	          29.224
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.700	          22.940	         -33.029	         -11.027	       75980.628	          40.214	          41.699	             NaN	              R+	          19.001	           0.001	          62.700	          29.216
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.800	          23.294	         -32.838	         -11.152	       75976.077	          40.261	          41.777	             NaN	              R+	          19.001	           0.001	          62.800	          29.234
           1.000	           1.000	         -19.001	          -0.001	           0.001	          62.900	          23.579	         -32.629	         -11.354	       75971.526	          40.257	          41.827	             NaN	              R+	          19.001	           0.001	          62.900	          29.290
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.000	          23.866	         -32.418	         -11.553	       75966.975	          40.256	          41.881	             NaN	              R+	          19.001	           0.001	          63.000	          29.340
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.100	          24.197	         -32.180	         -11.709	       75962.424	          40.262	          41.930	             NaN	              R+	          19.001	           0.001	          63.100	          29.348
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.200	          24.527	         -31.942	         -11.865	       75957.873	          40.273	          41.984	             NaN	              R+	          19.001	           0.001	          63.200	          29.340
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.300	          24.850	         -31.734	         -11.976	       75953.322	          40.306	          42.048	             NaN	              R+	          19.001	           0.001	          63.300	          29.347
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.400	          25.171	         -31.532	         -12.080	       75948.772	          40.347	          42.116	             NaN	              R+	          19.001	           0.001	          63.400	          29.369
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.500	          25.473	         -31.319	         -12.216	       75944.221	          40.371	          42.178	             NaN	              R+	          19.001	           0.001	          63.500	          29.391
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.600	          25.765	         -31.101	         -12.371	       75939.670	          40.387	          42.239	             NaN	              R+	          19.001	           0.001	          63.600	          29.408
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.700	          26.068	         -30.870	         -12.529	       75935.119	          40.404	          42.302	             NaN	              R+	          19.001	           0.001	          63.700	          29.421
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.800	          26.386	         -30.624	         -12.692	       75930.568	          40.423	          42.369	             NaN	              R+	          19.001	           0.001	          63.800	          29.435
           1.000	           1.000	         -19.001	          -0.001	           0.001	          63.900	          26.702	         -30.377	         -12.852	       75926.018	          40.445	          42.437	             NaN	              R+	          19.001	           0.001	          63.900	          29.454
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.000	          26.961	         -30.139	         -12.947	       75921.467	          40.438	          42.460	             NaN	              R+	          19.001	           0.001	          64.000	          29.481
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.100	          27.220	         -29.900	         -13.042	       75916.916	          40.434	          42.485	             NaN	              R+	          19.001	           0.001	          64.100	          29.493
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.200	          27.547	         -29.649	         -13.196	       75912.365	          40.471	          42.568	             NaN	              R+	          19.001	           0.001	          64.200	          29.469
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.300	          27.888	         -29.396	         -13.362	       75907.814	          40.520	          42.666	             NaN	              R+	          19.001	           0.001	          64.300	          29.422
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.400	          28.190	         -29.144	         -13.517	       75903.263	          40.547	          42.741	             NaN	              R+	          19.001	           0.001	          64.400	          29.379
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.500	          28.485	         -28.894	         -13.670	       75898.712	          40.574	          42.815	             NaN	              R+	          19.001	           0.001	          64.500	          29.369
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.600	          28.728	         -28.665	         -13.793	       75894.162	          40.583	          42.863	             NaN	              R+	          19.001	           0.001	          64.600	          29.413
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.700	          28.944	         -28.447	         -13.900	       75889.611	          40.583	          42.897	             NaN	              R+	          19.001	           0.001	          64.700	          29.477
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.800	          29.201	         -28.188	         -14.027	       75885.060	          40.586	          42.942	             NaN	              R+	          19.001	           0.001	          64.800	          29.485
           1.000	           1.000	         -19.001	          -0.001	           0.001	          64.900	          29.503	         -27.882	         -14.178	       75880.509	          40.594	          42.998	             NaN	              R+	          19.001	           0.001	          64.900	          29.437
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.000	          29.782	         -27.594	         -14.312	       75875.958	          40.600	          43.049	             NaN	              R+	          19.001	           0.001	          65.000	          29.417
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.100	          30.001	         -27.350	         -14.398	       75871.408	          40.597	          43.074	             NaN	              R+	          19.001	           0.001	          65.100	          29.457
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.200	          30.225	         -27.107	         -14.491	       75866.857	          40.599	          43.108	             NaN	              R+	          19.001	           0.001	          65.200	          29.492
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.300	          30.525	         -26.859	         -14.665	       75862.306	          40.660	          43.223	             NaN	              R+	          19.001	           0.001	          65.300	          29.476
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.400	          30.813	         -26.610	         -14.827	       75857.755	          40.713	          43.329	             NaN	              R+	          19.001	           0.001	          65.400	          29.453
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.500	          30.979	         -26.345	         -14.878	       75853.204	          40.667	          43.303	             NaN	              R+	          19.001	           0.001	          65.500	          29.463
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.600	          31.146	         -26.081	         -14.930	       75848.653	          40.623	          43.280	             NaN	              R+	          19.001	           0.001	          65.600	          29.489
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.700	          31.377	         -25.826	         -15.065	       75844.102	          40.639	          43.342	             NaN	              R+	          19.001	           0.001	          65.700	          29.501
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.800	          31.616	         -25.573	         -15.210	       75839.552	          40.664	          43.416	             NaN	              R+	          19.001	           0.001	          65.800	          29.473
           1.000	           1.000	         -19.001	          -0.001	           0.001	          65.900	          31.869	         -25.322	         -15.311	       75835.001	          40.704	          43.489	             NaN	              R+	          19.001	           0.001	          65.900	          29.390
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.000	          32.128	         -25.072	         -15.391	       75830.450	          40.753	          43.562	             NaN	              R+	          19.001	           0.001	          66.000	          29.309
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.100	          32.371	         -24.802	         -15.520	       75825.899	          40.780	          43.633	             NaN	              R+	          19.001	           0.001	          66.100	          29.326
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.200	          32.598	         -24.514	         -15.695	       75821.348	          40.787	          43.702	             NaN	              R+	          19.001	           0.001	          66.200	          29.420
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.300	          32.819	         -24.244	         -15.827	       75816.798	          40.802	          43.764	             NaN	              R+	          19.001	           0.001	          66.300	          29.462
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.400	          33.033	         -23.991	         -15.918	       75812.247	          40.826	          43.819	             NaN	              R+	          19.001	           0.001	          66.400	          29.422
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.500	          33.242	         -23.735	         -16.009	       75807.696	          40.846	          43.871	             NaN	              R+	          19.001	           0.001	          66.500	          29.374
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.600	          33.411	         -23.461	         -16.096	       75803.145	          40.825	          43.884	             NaN	              R+	          19.001	           0.001	          66.600	          29.367
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.700	          33.580	         -23.186	         -16.182	       75798.594	          40.807	          43.899	             NaN	              R+	          19.001	           0.001	          66.700	          29.377
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.800	          33.778	         -22.856	         -16.272	       75794.043	          40.784	          43.910	             NaN	              R+	          19.001	           0.001	          66.800	          29.371
           1.000	           1.000	         -19.001	          -0.001	           0.001	          66.900	          33.978	         -22.520	         -16.363	       75789.492	          40.764	          43.925	             NaN	              R+	          19.001	           0.001	          66.900	          29.348
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.000	          34.164	         -22.233	         -16.444	       75784.942	          40.762	          43.954	             NaN	              R+	          19.001	           0.001	          67.000	          29.316
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.100	          34.344	         -21.966	         -16.522	       75780.391	          40.768	          43.989	             NaN	              R+	          19.001	           0.001	          67.100	          29.284
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.200	          34.535	         -21.701	         -16.613	       75775.840	          40.787	          44.041	             NaN	              R+	          19.001	           0.001	          67.200	          29.255
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.300	          34.753	         -21.439	         -16.735	       75771.289	          40.834	          44.130	             NaN	              R+	          19.001	           0.001	          67.300	          29.236
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.400	          34.961	         -21.172	         -16.847	       75766.738	          40.872	          44.208	             NaN	              R+	          19.001	           0.001	          67.400	          29.224
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.500	          35.074	         -20.854	         -16.866	       75762.187	          40.806	          44.154	             NaN	              R+	          19.001	           0.001	          67.500	          29.220
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.600	          35.188	         -20.536	         -16.885	       75757.637	          40.742	          44.102	             NaN	              R+	          19.001	           0.001	          67.600	          29.224
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.700	          35.371	         -20.303	         -17.027	       75753.086	          40.784	          44.195	             NaN	              R+	          19.001	           0.001	          67.700	          29.233
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.800	          35.561	         -20.079	         -17.182	       75748.535	          40.838	          44.305	             NaN	              R+	          19.001	           0.001	          67.800	          29.231
           1.000	           1.000	         -19.001	          -0.001	           0.001	          67.900	          35.739	         -19.794	         -17.260	       75743.984	          40.854	          44.351	             NaN	              R+	          19.001	           0.001	          67.900	          29.199
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.000	          35.911	         -19.483	         -17.307	       75739.433	          40.856	          44.370	             NaN	              R+	          19.001	           0.001	          68.000	          29.159
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.100	          36.073	         -19.174	         -17.357	       75734.883	          40.852	          44.387	             NaN	              R+	          19.001	           0.001	          68.100	          29.150
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.200	          36.227	         -18.864	         -17.411	       75730.332	          40.844	          44.401	             NaN	              R+	          19.001	           0.001	          68.200	          29.175
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.300	          36.388	         -18.562	         -17.500	       75725.781	          40.849	          44.440	             NaN	              R+	          19.001	           0.001	          68.300	          29.195
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.400	          36.556	         -18.265	         -17.620	       75721.230	          40.865	          44.502	             NaN	              R+	          19.001	           0.001	          68.400	          29.194
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.500	          36.699	         -17.970	         -17.711	       75716.679	          40.862	          44.535	             NaN	              R+	          19.001	           0.001	          68.500	          29.181
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.600	          36.789	         -17.676	         -17.746	       75712.128	          40.816	          44.507	             NaN	              R+	          19.001	           0.001	          68.600	          29.163
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.700	          36.889	         -17.384	         -17.788	       75707.577	          40.780	          44.491	             NaN	              R+	          19.001	           0.001	          68.700	          29.147
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.800	          37.046	         -17.101	         -17.868	       75703.027	          40.802	          44.543	             NaN	              R+	          19.001	           0.001	          68.800	          29.140
           1.000	           1.000	         -19.001	          -0.001	           0.001	          68.900	          37.202	         -16.818	         -17.949	       75698.476	          40.827	          44.598	             NaN	              R+	          19.001	           0.001	          68.900	          29.148
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.000	          37.331	         -16.518	         -18.026	       75693.925	          40.822	          44.625	             NaN	              R+	          19.001	           0.001	          69.000	          29.169
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.100	          37.458	         -16.217	         -18.103	       75689.374	          40.818	          44.652	             NaN	              R+	          19.001	           0.001	          69.100	          29.186
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.200	          37.578	         -15.908	         -18.153	       75684.823	          40.807	          44.663	             NaN	              R+	          19.001	           0.001	          69.200	          29.185
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.300	          37.699	         -15.599	         -18.202	       75680.273	          40.799	          44.675	             NaN	              R+	          19.001	           0.001	          69.300	          29.184
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.400	          37.823	         -15.377	         -18.246	       75675.722	          40.829	          44.721	             NaN	              R+	          19.001	           0.001	          69.400	          29.209
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.500	          37.948	         -15.182	         -18.289	       75671.171	          40.872	          44.778	             NaN	              R+	          19.001	           0.001	          69.500	          29.249
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.600	          38.061	         -14.915	         -18.348	       75666.620	          40.879	          44.808	             NaN	              R+	          19.001	           0.001	          69.600	          29.274
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.700	          38.165	         -14.592	         -18.420	       75662.069	          40.859	          44.820	             NaN	              R+	          19.001	           0.001	          69.700	          29.274
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.800	          38.255	         -14.288	         -18.481	       75657.518	          40.836	          44.824	             NaN	              R+	          19.001	           0.001	          69.800	          29.254
           1.000	           1.000	         -19.001	          -0.001	           0.001	          69.900	          38.322	         -14.016	         -18.523	       75652.967	          40.805	          44.812	             NaN	              R+	          19.001	           0.001	          69.900	          29.228
           1.000	           1.000	         -19.001	          -0.001	           0.001	          70.000	          38.399	         -13.739	         -18.570	       75648.417	          40.783	          44.811	             NaN	              R+	          19.001	           0.001	          70.000	          29.228
           1.000	           1.000	         -19.001	          -0.001	           0.001	          70.100	          38.519	         -13.440	         -18.645	       75643.866	          40.796	          44.855	             NaN	              R+	          19.001	           0.001	          70.100	          29.263
